OTU_ID;kingdom;phylum;class;order;family;genus;species;sample;value;type;site;primer;group;subgroup
8ba308a28139ac0a0f2d383884b8fe3d;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;289395;Faecal;Hannah Point;12S;Metazoa;Chordata
7f4fdd1245c0df2d0876e0b0c4f32244;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;39341;Faecal;Hannah Point;12S;Metazoa;Chordata
c5e32c6dc1cb538bc47140d9189e51f7;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
2bc557c9207c4743620ba3022200fc57;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;30158;Faecal;Hannah Point;12S;Metazoa;Chordata
ec50f6cfcdd4ccd5013228ad88ddeebc;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;27849;Faecal;Hannah Point;12S;Metazoa;Chordata
e3c722831d496f5f7ec69c26c6c5b497;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
8ac11cd838049f0459347a2056281a86;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
5b2ce0ee41d070c4426cbc1d71d18a30;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;2085;Faecal;Hannah Point;12S;Metazoa;Chordata
05a7eec5a6470c9bb24861185c9783d2;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;1730;Faecal;Hannah Point;12S;Metazoa;Chordata
15438018c0dbf8a417d7f56427bd89fa;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;1352;Faecal;Hannah Point;12S;Metazoa;Chordata
20a8ee34d8ac185a06f3206f72cd9de5;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
7b77e0e4cf1f5f34eb495c8d10ae94a8;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
dbb39c9105dd949049b016ab4a0520a3;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;386;Faecal;Hannah Point;12S;Metazoa;Chordata
d0d51f8179ef25f4c1a1fb79d9879823;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;371;Faecal;Hannah Point;12S;Metazoa;Chordata
ac0297c2edfcf08256e02dfa05bbd884;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
e1a6d70df17718a1e3144f35802f8381;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
a24bd5f636d6f28d748e184043587f42;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;230;Faecal;Hannah Point;12S;Metazoa;Chordata
918e5ba8fd31c93fc4c808141fca7ef0;Metazoa;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco_acuticeps;PIM-119;210;Faecal;Hannah Point;12S;Metazoa;Chordata
b737531fad1c9c5f51fcea17de110c58;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
5b669f2a85076456844cc1538b90deba;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;194;Faecal;Hannah Point;12S;Metazoa;Chordata
2c2fea343070acd9346dfe847ee85312;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;188;Faecal;Hannah Point;12S;Metazoa;Chordata
7dccf81a9f9fcb72cd6014e32b247dc7;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
13cdc3d559b13b83827e12293f8dc252;Metazoa;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco_acuticeps;PIM-119;115;Faecal;Hannah Point;12S;Metazoa;Chordata
92f7be7efc5f88e836ed5024eb910975;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-119;0;Faecal;Hannah Point;12S;Metazoa;Chordata
8ba308a28139ac0a0f2d383884b8fe3d;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
7f4fdd1245c0df2d0876e0b0c4f32244;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
c5e32c6dc1cb538bc47140d9189e51f7;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-120;35773;Faecal;Hannah Point;12S;Metazoa;Chordata
2bc557c9207c4743620ba3022200fc57;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
ec50f6cfcdd4ccd5013228ad88ddeebc;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
e3c722831d496f5f7ec69c26c6c5b497;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
8ac11cd838049f0459347a2056281a86;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
5b2ce0ee41d070c4426cbc1d71d18a30;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
05a7eec5a6470c9bb24861185c9783d2;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
15438018c0dbf8a417d7f56427bd89fa;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
20a8ee34d8ac185a06f3206f72cd9de5;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
7b77e0e4cf1f5f34eb495c8d10ae94a8;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
dbb39c9105dd949049b016ab4a0520a3;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
d0d51f8179ef25f4c1a1fb79d9879823;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
ac0297c2edfcf08256e02dfa05bbd884;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-120;367;Faecal;Hannah Point;12S;Metazoa;Chordata
e1a6d70df17718a1e3144f35802f8381;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-120;276;Faecal;Hannah Point;12S;Metazoa;Chordata
a24bd5f636d6f28d748e184043587f42;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
918e5ba8fd31c93fc4c808141fca7ef0;Metazoa;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco_acuticeps;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
b737531fad1c9c5f51fcea17de110c58;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
5b669f2a85076456844cc1538b90deba;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
2c2fea343070acd9346dfe847ee85312;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
7dccf81a9f9fcb72cd6014e32b247dc7;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-120;122;Faecal;Hannah Point;12S;Metazoa;Chordata
13cdc3d559b13b83827e12293f8dc252;Metazoa;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco_acuticeps;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
92f7be7efc5f88e836ed5024eb910975;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-120;0;Faecal;Hannah Point;12S;Metazoa;Chordata
8ba308a28139ac0a0f2d383884b8fe3d;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;469569;Faecal;Hannah Point;12S;Metazoa;Chordata
7f4fdd1245c0df2d0876e0b0c4f32244;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
c5e32c6dc1cb538bc47140d9189e51f7;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
2bc557c9207c4743620ba3022200fc57;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
ec50f6cfcdd4ccd5013228ad88ddeebc;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
e3c722831d496f5f7ec69c26c6c5b497;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;4101;Faecal;Hannah Point;12S;Metazoa;Chordata
8ac11cd838049f0459347a2056281a86;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;3516;Faecal;Hannah Point;12S;Metazoa;Chordata
5b2ce0ee41d070c4426cbc1d71d18a30;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
05a7eec5a6470c9bb24861185c9783d2;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
15438018c0dbf8a417d7f56427bd89fa;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
20a8ee34d8ac185a06f3206f72cd9de5;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;790;Faecal;Hannah Point;12S;Metazoa;Chordata
7b77e0e4cf1f5f34eb495c8d10ae94a8;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;663;Faecal;Hannah Point;12S;Metazoa;Chordata
dbb39c9105dd949049b016ab4a0520a3;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
d0d51f8179ef25f4c1a1fb79d9879823;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
ac0297c2edfcf08256e02dfa05bbd884;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
e1a6d70df17718a1e3144f35802f8381;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
a24bd5f636d6f28d748e184043587f42;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
918e5ba8fd31c93fc4c808141fca7ef0;Metazoa;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco_acuticeps;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
b737531fad1c9c5f51fcea17de110c58;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;196;Faecal;Hannah Point;12S;Metazoa;Chordata
5b669f2a85076456844cc1538b90deba;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
2c2fea343070acd9346dfe847ee85312;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
7dccf81a9f9fcb72cd6014e32b247dc7;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_bernacchii;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
13cdc3d559b13b83827e12293f8dc252;Metazoa;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco_acuticeps;PIM-121;0;Faecal;Hannah Point;12S;Metazoa;Chordata
92f7be7efc5f88e836ed5024eb910975;Metazoa;Chordata;Actinopteri;Perciformes;Nototheniidae;Patagonotothen;Patagonotothen_ramsayi;PIM-121;50;Faecal;Hannah Point;12S;Metazoa;Chordata
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-118;51;Faecal;Hannah Point;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-118;36;Faecal;Hannah Point;COI;Metazoa;Arthropoda
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;563;Faecal;Hannah Point;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;623;Faecal;Hannah Point;COI;Metazoa;Arthropoda
1be5c1a136fbf125ff9a8b4261bc1bf4;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;248;Faecal;Hannah Point;COI;Metazoa;Arthropoda
d1ce5dffd71f2c55feecedffb25728ee;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;183;Faecal;Hannah Point;COI;Metazoa;Arthropoda
4d941689a6964eaac1cbf524c3ac3f02;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;110;Faecal;Hannah Point;COI;Metazoa;Arthropoda
0cd146d8e1a65795e45ea778035b97f4;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;47;Faecal;Hannah Point;COI;Metazoa;Arthropoda
f384f2063d39a58621dbe0d9f51cf8cb;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;43;Faecal;Hannah Point;COI;Metazoa;Arthropoda
11f8f39b980f2fec9fe6133419ef03ea;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;37;Faecal;Hannah Point;COI;Metazoa;Arthropoda
f268169225e1941bb5464a957edb1ac2;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-119;19;Faecal;Hannah Point;COI;Metazoa;Arthropoda
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-120;183;Faecal;Hannah Point;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-120;75;Faecal;Hannah Point;COI;Metazoa;Arthropoda
79d8e91f31ca4352d99d4c22993568a2;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-120;25;Faecal;Hannah Point;COI;Metazoa;Arthropoda
a00f0e3355c0561a3ab0170f04628c94;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-120;20;Faecal;Hannah Point;COI;Metazoa;Arthropoda
982dabe0a4379f41f96f28d6501e4508;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-120;17;Faecal;Hannah Point;COI;Metazoa;Arthropoda
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-121;83;Faecal;Hannah Point;COI;Metazoa;Arthropoda
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-122;132;Faecal;Hannah Point;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-122;79;Faecal;Hannah Point;COI;Metazoa;Arthropoda
b13ae7492ba6db86ca1642e4b97af82a;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-122;44;Faecal;Hannah Point;COI;Metazoa;Arthropoda
87f0051500750044eedcf9a0ea612155;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-122;43;Faecal;Hannah Point;COI;Metazoa;Arthropoda
a75d7d467e67212674266ccbd70a0bc1;Metazoa;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Djerboa;Djerboa_furcipes;PIM-104;2205;Faecal;Argentinian Cove;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-104;77;Faecal;Argentinian Cove;COI;Metazoa;Arthropoda
a756dc3914e8d79f4e541a2e59bb2deb;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-104;175;Faecal;Argentinian Cove;COI;Metazoa;Arthropoda
79d098981553772bda8d1823a66466fe;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-104;57;Faecal;Argentinian Cove;COI;Metazoa;Arthropoda
1ef4b72941dc1716563181c3fa89f498;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-104;42;Faecal;Argentinian Cove;COI;Metazoa;Arthropoda
9d6324d1948097a94496c45af47ab493;Dinoflagellata;Alveolata; Syndiniales;Syndiniales;Syndiniaceae;Hematodinium;Hematodinium_sp;PIM-104;13;Faecal;Argentinian Cove;COI;Non-Metazoa;SAR
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-219;54;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-219;63;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
e658af59e1760ad52928cf247f65e741;Metazoa;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;Cryptopygus;Cryptopygus_antarcticus;PIM-219;393;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
ca7c8ae69c73774e7dd4ce65d4eff8cc;Metazoa;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;Cryptopygus;Cryptopygus_antarcticus;PIM-219;23;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
07e1b618b6cd44e64fe632dd27d56290;Metazoa;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;Cryptopygus;Cryptopygus_antarcticus;PIM-219;22;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
2ac9a9b8f686a46b0a2162a316eca8e7;Metazoa;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;Cryptopygus;Cryptopygus_antarcticus;PIM-219;21;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-352;73;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
6f397ddc2688340b0da489f6092f587e;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-352;79;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
e5fc7a8d4950a8ef5110f1505ccb252a;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanoessa;Thysanoessa_macrura;PIM-352;23;Faecal;Miers Bluff;COI;Metazoa;Arthropoda
0bb8c574c62c27f8d1a3d15bfebcf9c0;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-21;16;Faecal;Espanola Cove;COI;Metazoa;Arthropoda
6d39b3b92aecc69b3758837442bae4c3;Metazoa;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia_superba;PIM-21;67;Faecal;Espanola Cove;COI;Metazoa;Arthropoda
18d71a69329be52c09337e6e249a12f6;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-108;169;Krill;South Bay;RBLC;Non-Metazoa;Diatom
455c9ea5aeef98aea77640462843fd4f;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_incarum;PIM-108;198;Krill;South Bay;RBLC;Non-Metazoa;Diatom
61f9e5d5ce7c3a8715a3d9b65d6d758d;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Shionodiscus;Shionodiscus_ritscheri;PIM-108;184;Krill;South Bay;RBLC;Non-Metazoa;Diatom
cde906447d115b3a4b068d35a7f11ab7;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_incarum;PIM-108;105;Krill;South Bay;RBLC;Non-Metazoa;Diatom
4862c37e2c609dca851c2f6fb26a2a51;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_escambia;PIM-108;291;Krill;South Bay;RBLC;Non-Metazoa;Diatom
2cbe3866854dda15da85584a19c926bb;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_glaciei;PIM-108;4556;Krill;South Bay;RBLC;Non-Metazoa;Diatom
4bfd63da54f679dea85646e554a8e0fb;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Bangia;Bangia_atropurpurea;PIM-108;36;Krill;South Bay;RBLC;Non-Metazoa;Rhodophyta
9a016f71897869cd690e6a7a90712cf4;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_glaciei;PIM-108;3294;Krill;South Bay;RBLC;Non-Metazoa;Diatom
ffd76cb499b660599a1091dc8c482e39;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-108;173;Krill;South Bay;RBLC;Non-Metazoa;Diatom
038cdda8072a7200ef8546a230a771e8;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cf._radicans_1_SEH-2013;PIM-108;400;Krill;South Bay;RBLC;Non-Metazoa;Diatom
58f355c7e8076b6847bd61c600c75e9a;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-108;42636;Krill;South Bay;RBLC;Non-Metazoa;Diatom
a8a84ee870e59133bcba4f57b9e04913;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-171;132;Krill;South Bay;RBLC;Non-Metazoa;Diatom
18d71a69329be52c09337e6e249a12f6;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-171;2723;Krill;South Bay;RBLC;Non-Metazoa;Diatom
45b0c3ec981353d6dd5890104b35d7b2;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-171;47;Krill;South Bay;RBLC;Non-Metazoa;Diatom
